,Date,Home_Team,Away_Team,Spread_Result,Line,O/U_Result
24019,2013-03-04,MIL,UTA,,4.5,
24020,2013-03-06,CLE,UTA,,1.0,
24021,2013-03-08,CHI,UTA,,4.0,
24022,2013-03-09,NYK,UTA,,5.5,
24023,2013-03-11,UTA,DET,,,
24024,2013-03-13,OKC,UTA,,13.5,
24025,2013-03-16,UTA,MEM,,,
24026,2013-03-18,UTA,NYK,,,
24027,2013-03-20,HOU,UTA,,7.5,
24028,2013-03-22,SAS,UTA,,11.5,
24029,2013-03-24,DAL,UTA,,6.0,
24030,2013-03-25,UTA,PHI,,,
24031,2013-03-27,UTA,PHO,,,
24032,2013-03-29,POR,UTA,,1.5,
24033,2013-03-30,UTA,BRK,,,
24034,2013-04-01,UTA,POR,,,
24035,2013-04-03,UTA,DEN,,,
24036,2013-04-05,UTA,NOH,,,
24037,2013-04-07,GSW,UTA,,5.0,
24038,2013-04-09,UTA,OKC,,,
24039,2013-04-12,UTA,MIN,,,
24040,2013-04-15,MIN,UTA,,-4.5,
24041,2013-04-17,MEM,UTA,,4.5,
24042,2013-10-30,UTA,OKC,,,
24043,2013-11-01,PHO,UTA,,3.0,
24044,2013-11-02,UTA,HOU,,,
24045,2013-11-05,BRK,UTA,,10.0,
24046,2013-11-06,BOS,UTA,,4.5,
24047,2013-11-08,CHI,UTA,,12.0,
24048,2013-11-09,TOR,UTA,,9.0,
24049,2013-11-11,UTA,DEN,,,
24050,2013-11-13,UTA,NOP,,,
24051,2013-11-15,UTA,SAS,,,
24052,2013-11-16,GSW,UTA,,15.5,
24053,2013-11-18,UTA,GSW,,,
24054,2013-11-20,NOP,UTA,,11.0,
24055,2013-11-22,DAL,UTA,,10.5,
24056,2013-11-24,OKC,UTA,,12.5,
24057,2013-11-25,UTA,CHI,,,
24058,2013-11-29,UTA,PHO,,,
24059,2013-11-30,PHO,UTA,,9.0,
24060,2013-12-02,UTA,HOU,,,
24061,2013-12-04,UTA,IND,,,
24062,2013-12-06,POR,UTA,,11.0,
24063,2013-12-07,UTA,SAC,,,
24064,2013-12-09,UTA,POR,,,
24065,2013-12-11,SAC,UTA,,7.0,
24066,2013-12-13,DEN,UTA,,10.5,
24067,2013-12-14,UTA,SAS,,,
24068,2013-12-16,MIA,UTA,,12.0,
24069,2013-12-18,ORL,UTA,,3.0,
24070,2013-12-20,ATL,UTA,,7.5,
24071,2013-12-21,CHA,UTA,,4.0,
24072,2013-12-23,MEM,UTA,,6.5,
24073,2013-12-27,UTA,LAL,,,
24074,2013-12-28,LAC,UTA,,14.5,
24075,2013-12-30,UTA,CHA,,,
24076,2014-01-02,UTA,MIL,,,
24077,2014-01-03,LAL,UTA,,3.5,
24078,2014-01-07,UTA,OKC,,,
24079,2014-01-10,UTA,CLE,,,
24080,2014-01-13,UTA,DEN,,,
24081,2014-01-15,SAS,UTA,,13.5,
24082,2014-01-17,DET,UTA,,7.0,
24083,2014-01-18,MIN,UTA,,10.5,
24084,2014-01-21,UTA,MIN,,,
24085,2014-01-25,UTA,WAS,,,
24086,2014-01-27,UTA,SAC,,,
24087,2014-01-31,UTA,GSW,,,
24088,2014-02-01,LAC,UTA,,13.5,
24089,2014-02-03,UTA,TOR,,,
24090,2014-02-07,DAL,UTA,,9.5,
24091,2014-02-08,UTA,MIA,,,
24092,2014-02-11,LAL,UTA,,2.0,
24093,2014-02-12,UTA,PHI,,,
24094,2014-02-19,UTA,BRK,,,
24095,2014-02-21,POR,UTA,,8.5,
24096,2014-02-22,UTA,MIN,,,
24097,2014-02-24,UTA,BOS,,,
24098,2014-02-26,UTA,PHO,,,
24099,2014-02-28,CLE,UTA,,4.0,
24100,2014-03-02,IND,UTA,,11.0,
24101,2014-03-03,MIL,UTA,,1.0,
24102,2014-03-05,WAS,UTA,,8.0,
24103,2014-03-07,NYK,UTA,,7.0,
24104,2014-03-08,PHI,UTA,,-7.0,
24105,2014-03-10,UTA,ATL,,,
24106,2014-03-12,UTA,DAL,,,
24107,2014-03-14,UTA,LAC,,,
24108,2014-03-16,SAS,UTA,,15.5,
24109,2014-03-17,HOU,UTA,,12.5,
24110,2014-03-19,MEM,UTA,,11.5,
24111,2014-03-22,UTA,ORL,,,
24112,2014-03-24,UTA,DET,,,
24113,2014-03-26,UTA,MEM,,,
24114,2014-03-28,NOP,UTA,,7.0,
24115,2014-03-30,OKC,UTA,,15.0,
24116,2014-03-31,UTA,NYK,,,
24117,2014-04-04,UTA,NOP,,,
24118,2014-04-06,GSW,UTA,,12.0,
24119,2014-04-08,UTA,DAL,,,
24120,2014-04-11,UTA,POR,,,
24121,2014-04-12,DEN,UTA,,9.5,
24122,2014-04-14,UTA,LAL,,,
24123,2014-04-16,MIN,UTA,,11.5,
24124,2014-10-29,UTA,HOU,,,
24125,2014-10-30,DAL,UTA,,,
24126,2014-11-01,UTA,PHO,,,
24127,2014-11-03,LAC,UTA,,9.5,
24128,2014-11-05,UTA,CLE,,,
24129,2014-11-07,UTA,DAL,,,
24130,2014-11-09,DET,UTA,,3.5,
24131,2014-11-10,IND,UTA,,3.0,
24132,2014-11-12,ATL,UTA,,7.0,
24133,2014-11-14,NYK,UTA,,3.5,
24134,2014-11-15,TOR,UTA,,11.5,
24135,2014-11-18,UTA,OKC,,,
24136,2014-11-21,GSW,UTA,,12.5,
24137,2014-11-22,UTA,NOP,,,
24138,2014-11-24,UTA,CHI,,,
24139,2014-11-26,OKC,UTA,,4.5,
24140,2014-11-29,UTA,LAC,,,
24141,2014-12-01,UTA,DEN,,,
24142,2014-12-03,UTA,TOR,,,
24143,2014-12-05,UTA,ORL,,,
24144,2014-12-08,SAC,UTA,,5.0,
24145,2014-12-09,UTA,SAS,,,
24146,2014-12-12,UTA,MIA,,,
24147,2014-12-14,WAS,UTA,,11.0,
24148,2014-12-16,NOP,UTA,,10.0,
24149,2014-12-17,MIA,UTA,,3.5,
24150,2014-12-19,ORL,UTA,,4.0,
24151,2014-12-20,CHO,UTA,,3.5,
24152,2014-12-22,MEM,UTA,,8.0,
24153,2014-12-27,UTA,PHI,,,
24154,2014-12-29,LAC,UTA,,12.0,
24155,2014-12-30,UTA,MIN,,,
24156,2015-01-02,UTA,ATL,,,
24157,2015-01-03,MIN,UTA,,1.5,
24158,2015-01-05,UTA,IND,,,
24159,2015-01-07,CHI,UTA,,11.0,
24160,2015-01-09,OKC,UTA,,11.5,
24161,2015-01-10,HOU,UTA,,11.0,
24162,2015-01-13,UTA,GSW,,,
24163,2015-01-16,UTA,LAL,,,
24164,2015-01-18,SAS,UTA,,12.0,
24165,2015-01-21,CLE,UTA,,10.0,
24166,2015-01-22,MIL,UTA,,8.5,
24167,2015-01-24,UTA,BRK,,,
24168,2015-01-26,UTA,BOS,,,
24169,2015-01-28,UTA,LAC,,,
24170,2015-01-30,UTA,GSW,,,
24171,2015-02-03,POR,UTA,,8.5,
24172,2015-02-04,UTA,MEM,,,
24173,2015-02-06,PHO,UTA,,5.5,
24174,2015-02-07,UTA,SAC,,,
24175,2015-02-09,NOP,UTA,,2.5,
24176,2015-02-11,DAL,UTA,,5.0,
24177,2015-02-20,UTA,POR,,,
24178,2015-02-23,UTA,SAS,,,
24179,2015-02-25,UTA,LAL,,,
24180,2015-02-27,DEN,UTA,,-4.5,
24181,2015-02-28,UTA,MIL,,,
24182,2015-03-03,MEM,UTA,,7.0,
24183,2015-03-04,BOS,UTA,,1.0,
24184,2015-03-06,PHI,UTA,,-7.5,
24185,2015-03-08,BRK,UTA,,2.0,
24186,2015-03-10,UTA,NYK,,,
24187,2015-03-12,UTA,HOU,,,
24188,2015-03-14,UTA,DET,,,
24189,2015-03-16,UTA,CHO,,,
24190,2015-03-18,UTA,WAS,,,
24191,2015-03-19,LAL,UTA,,-4.5,
24192,2015-03-21,GSW,UTA,,9.0,
24193,2015-03-23,UTA,MIN,,,
24194,2015-03-25,UTA,POR,,,
24195,2015-03-27,DEN,UTA,,2.0,
24196,2015-03-28,UTA,OKC,,,
24197,2015-03-30,MIN,UTA,,-7.5,
24198,2015-04-01,UTA,DEN,,,
24199,2015-04-04,PHO,UTA,,1.5,
24200,2015-04-05,SAC,UTA,,1.5,
24201,2015-04-08,UTA,SAC,,,
24202,2015-04-10,UTA,MEM,,,
24203,2015-04-11,POR,UTA,,10.0,
24204,2015-04-13,UTA,DAL,,,
24205,2015-04-15,HOU,UTA,,12.0,
24206,2015-10-28,DET,UTA,,,
24207,2015-10-30,PHI,UTA,,,
24208,2015-10-31,IND,UTA,,,
24209,2015-11-04,UTA,POR,,,
24210,2015-11-05,DEN,UTA,,-3.0,
24211,2015-11-07,UTA,MEM,,,
24212,2015-11-10,CLE,UTA,,6.0,
24213,2015-11-12,MIA,UTA,,4.0,
24214,2015-11-13,ORL,UTA,,-1.5,
24215,2015-11-15,ATL,UTA,,3.0,
24216,2015-11-18,UTA,TOR,,,
24217,2015-11-20,DAL,UTA,,1.5,
24218,2015-11-23,UTA,OKC,,,
24219,2015-11-25,LAC,UTA,,5.0,
24220,2015-11-28,UTA,NOP,,,
24221,2015-11-30,UTA,GSW,,,
24222,2015-12-03,UTA,ORL,,,
24223,2015-12-05,UTA,IND,,,
24224,2015-12-08,SAC,UTA,,3.0,
24225,2015-12-09,UTA,NYK,,,
24226,2015-12-11,UTA,OKC,,,
24227,2015-12-13,OKC,UTA,,9.0,
24228,2015-12-14,SAS,UTA,,13.0,
24229,2015-12-16,UTA,NOP,,,
24230,2015-12-18,UTA,DEN,,,
24231,2015-12-21,UTA,PHO,,,
24232,2015-12-23,GSW,UTA,,14.0,
24233,2015-12-26,UTA,LAC,,,
24234,2015-12-28,UTA,PHI,,,
24235,2015-12-30,MIN,UTA,,4.0,
24236,2015-12-31,UTA,POR,,,
24237,2016-01-02,UTA,MEM,,,
24238,2016-01-04,UTA,HOU,,,
24239,2016-01-06,SAS,UTA,,13.5,
24240,2016-01-07,HOU,UTA,,6.5,
24241,2016-01-09,UTA,MIA,,,
24242,2016-01-10,LAL,UTA,,-3.0,
24243,2016-01-13,POR,UTA,,3.5,
24244,2016-01-14,UTA,SAC,,,
24245,2016-01-16,UTA,LAL,,,
24246,2016-01-18,CHO,UTA,,3.5,
24247,2016-01-20,NYK,UTA,,2.5,
24248,2016-01-22,BRK,UTA,,-6.0,
24249,2016-01-25,UTA,DET,,,
24250,2016-01-27,UTA,CHO,,,
24251,2016-01-29,UTA,MIN,,,
24252,2016-02-01,UTA,CHI,,,
24253,2016-02-03,UTA,DEN,,,
24254,2016-02-05,UTA,MIL,,,
24255,2016-02-06,PHO,UTA,,-7.0,
24256,2016-02-09,DAL,UTA,,1.5,
24257,2016-02-10,NOP,UTA,,2.0,
24258,2016-02-18,WAS,UTA,,-2.0,
24259,2016-02-19,UTA,BOS,,,
24260,2016-02-21,POR,UTA,,3.0,
24261,2016-02-23,UTA,HOU,,,
24262,2016-02-25,UTA,SAS,,,
24263,2016-02-27,UTA,BRK,,,
24264,2016-02-29,BOS,UTA,,4.5,
24265,2016-03-02,TOR,UTA,,5.0,
24266,2016-03-04,MEM,UTA,,-1.5,
24267,2016-03-05,NOP,UTA,,1.0,
24268,2016-03-08,UTA,ATL,,,
24269,2016-03-09,GSW,UTA,,14.0,
24270,2016-03-11,UTA,WAS,,,
24271,2016-03-13,SAC,UTA,,-1.0,
24272,2016-03-14,UTA,CLE,,,
24273,2016-03-17,UTA,PHO,,,
24274,2016-03-19,CHI,UTA,,1.0,
24275,2016-03-20,MIL,UTA,,-1.5,
24276,2016-03-23,HOU,UTA,,1.5,
24277,2016-03-24,OKC,UTA,,9.5,
24278,2016-03-26,MIN,UTA,,-8.0,
24279,2016-03-28,UTA,LAL,,,
24280,2016-03-30,UTA,GSW,,,
24281,2016-04-01,UTA,MIN,,,
24282,2016-04-03,PHO,UTA,,-9.5,
24283,2016-04-05,UTA,SAS,,,
24284,2016-04-08,UTA,LAC,,,
24285,2016-04-10,DEN,UTA,,-6.5,
24286,2016-04-11,UTA,DAL,,,
24287,2016-04-13,LAL,UTA,,-4.0,
24288,2016-10-25,POR,UTA,,,
24289,2016-10-28,UTA,LAL,,,
24290,2016-10-30,LAC,UTA,,,
24291,2016-11-01,SAS,UTA,,9.5,
24292,2016-11-02,UTA,DAL,,,
24293,2016-11-04,UTA,SAS,,,
24294,2016-11-06,NYK,UTA,,-2.5,
24295,2016-11-07,PHI,UTA,,-5.0,
24296,2016-11-09,CHO,UTA,,3.0,
24297,2016-11-11,ORL,UTA,,-5.0,
24298,2016-11-12,MIA,UTA,,-1.5,
24299,2016-11-14,UTA,MEM,,,
24300,2016-11-17,UTA,CHI,,,
24301,2016-11-19,HOU,UTA,,7.0,
24302,2016-11-20,DEN,UTA,,3.5,
24303,2016-11-23,UTA,DEN,,,
24304,2016-11-25,UTA,ATL,,,
24305,2016-11-28,MIN,UTA,,-3.0,
24306,2016-11-29,UTA,HOU,,,
24307,2016-12-01,UTA,MIA,,,
24308,2016-12-03,UTA,DEN,,,
24309,2016-12-05,LAL,UTA,,-4.5,
24310,2016-12-06,UTA,PHO,,,
24311,2016-12-08,UTA,GSW,,,
24312,2016-12-10,UTA,SAC,,,
24313,2016-12-14,UTA,OKC,,,
24314,2016-12-16,UTA,DAL,,,
24315,2016-12-18,MEM,UTA,,-1.5,
24316,2016-12-20,GSW,UTA,,12.5,
24317,2016-12-21,UTA,SAC,,,
24318,2016-12-23,UTA,TOR,,,
24319,2016-12-27,LAL,UTA,,-5.5,
24320,2016-12-29,UTA,PHI,,,
24321,2016-12-31,UTA,PHO,,,
24322,2017-01-02,BRK,UTA,,-6.5,
24323,2017-01-03,BOS,UTA,,5.5,
24324,2017-01-05,TOR,UTA,,4.5,
24325,2017-01-07,MIN,UTA,,-4.5,
24326,2017-01-08,MEM,UTA,,2.5,
24327,2017-01-10,UTA,CLE,,,
24328,2017-01-13,UTA,DET,,,
24329,2017-01-14,UTA,ORL,,,
24330,2017-01-16,PHO,UTA,,-6.0,
24331,2017-01-20,DAL,UTA,,-5.5,
24332,2017-01-21,UTA,IND,,,
24333,2017-01-23,UTA,OKC,,,
24334,2017-01-24,DEN,UTA,,2.0,
24335,2017-01-26,UTA,LAL,,,
24336,2017-01-28,UTA,MEM,,,
24337,2017-02-01,UTA,MIL,,,
24338,2017-02-04,UTA,CHO,,,
24339,2017-02-06,ATL,UTA,,-1.0,
24340,2017-02-08,NOP,UTA,,-3.5,
24341,2017-02-09,DAL,UTA,,-2.5,
24342,2017-02-11,UTA,BOS,,,
24343,2017-02-13,UTA,LAC,,,
24344,2017-02-15,UTA,POR,,,
24345,2017-02-24,MIL,UTA,,-3.5,
24346,2017-02-26,WAS,UTA,,2.5,
24347,2017-02-28,OKC,UTA,,-2.5,
24348,2017-03-01,UTA,MIN,,,
24349,2017-03-03,UTA,BRK,,,
24350,2017-03-05,SAC,UTA,,-10.0,
24351,2017-03-06,UTA,NOP,,,
24352,2017-03-08,HOU,UTA,,8.5,
24353,2017-03-11,OKC,UTA,,4.5,
24354,2017-03-13,UTA,LAC,,,
24355,2017-03-15,DET,UTA,,-2.5,
24356,2017-03-16,CLE,UTA,,8.0,
24357,2017-03-18,CHI,UTA,,-6.0,
24358,2017-03-20,IND,UTA,,-2.5,
24359,2017-03-22,UTA,NYK,,,
24360,2017-03-25,LAC,UTA,,5.0,
24361,2017-03-27,UTA,NOP,,,
24362,2017-03-29,SAC,UTA,,-7.5,
24363,2017-03-31,UTA,WAS,,,
24364,2017-04-02,SAS,UTA,,5.0,
24365,2017-04-04,UTA,POR,,,
24366,2017-04-07,UTA,MIN,,,
24367,2017-04-08,POR,UTA,,2.5,
24368,2017-04-10,GSW,UTA,,10.0,
24369,2017-04-12,UTA,SAS,,,
24370,2017-04-15,LAC,UTA,,5.5,
24371,2017-04-18,LAC,UTA,,9.0,
24372,2017-04-21,UTA,LAC,,,
24373,2017-04-23,UTA,LAC,,,
24374,2017-04-25,LAC,UTA,,3.0,
24375,2017-04-28,UTA,LAC,,,
24376,2017-04-30,LAC,UTA,,3.5,
24377,2017-05-02,GSW,UTA,,13.0,
24378,2017-05-04,GSW,UTA,,14.0,
24379,2017-05-06,UTA,GSW,,,
24380,2017-05-08,UTA,GSW,,,
24381,2017-10-18,UTA,DEN,,,
24382,2017-10-20,MIN,UTA,,,
24383,2017-10-21,UTA,OKC,,,
24384,2017-10-24,LAC,UTA,,,
24385,2017-10-25,PHO,UTA,,,
24386,2017-10-28,UTA,LAL,,,
24387,2017-10-30,UTA,DAL,,,
24388,2017-11-01,UTA,POR,,,
24389,2017-11-03,UTA,TOR,,,
24390,2017-11-05,HOU,UTA,,6.5,
24391,2017-11-07,UTA,PHI,,,
24392,2017-11-10,UTA,MIA,,,
24393,2017-11-11,UTA,BRK,,,
24394,2017-11-13,UTA,MIN,,,
24395,2017-11-15,NYK,UTA,,3.5,
24396,2017-11-17,BRK,UTA,,2.0,
24397,2017-11-18,ORL,UTA,,6.0,
24398,2017-11-20,PHI,UTA,,6.0,
24399,2017-11-22,UTA,CHI,,,
24400,2017-11-25,UTA,MIL,,,
24401,2017-11-28,UTA,DEN,,,
24402,2017-11-30,LAC,UTA,,1.0,
24403,2017-12-01,UTA,NOP,,,
24404,2017-12-04,UTA,WAS,,,
24405,2017-12-05,OKC,UTA,,8.0,
24406,2017-12-07,UTA,HOU,,,
24407,2017-12-09,MIL,UTA,,-1.0,
24408,2017-12-13,CHI,UTA,,-5.5,
24409,2017-12-15,BOS,UTA,,4.5,
24410,2017-12-16,CLE,UTA,,9.5,
24411,2017-12-18,HOU,UTA,,12.0,
24412,2017-12-20,OKC,UTA,,8.0,
24413,2017-12-21,UTA,SAS,,,
24414,2017-12-23,UTA,OKC,,,
24415,2017-12-26,DEN,UTA,,6.0,
24416,2017-12-27,GSW,UTA,,11.0,
24417,2017-12-30,UTA,CLE,,,
24418,2018-01-03,UTA,NOP,,,
24419,2018-01-05,DEN,UTA,,6.5,
24420,2018-01-07,MIA,UTA,,3.5,
24421,2018-01-10,WAS,UTA,,8.0,
24422,2018-01-12,CHO,UTA,,4.5,
24423,2018-01-15,UTA,IND,,,
24424,2018-01-17,SAC,UTA,,-4.0,
24425,2018-01-19,UTA,NYK,,,
24426,2018-01-20,UTA,LAC,,,
24427,2018-01-22,ATL,UTA,,-2.5,
24428,2018-01-24,DET,UTA,,2.5,
24429,2018-01-26,TOR,UTA,,8.0,
24430,2018-01-30,UTA,GSW,,,
24431,2018-02-02,PHO,UTA,,-6.0,
24432,2018-02-03,SAS,UTA,,6.0,
24433,2018-02-05,NOP,UTA,,1.0,
24434,2018-02-07,MEM,UTA,,-6.5,
24435,2018-02-09,UTA,CHO,,,
24436,2018-02-11,POR,UTA,,4.0,
24437,2018-02-12,UTA,SAS,,,
24438,2018-02-14,UTA,PHO,,,
24439,2018-02-23,UTA,POR,,,
24440,2018-02-24,UTA,DAL,,,
24441,2018-02-26,UTA,HOU,,,
24442,2018-03-02,UTA,MIN,,,
24443,2018-03-03,SAC,UTA,,-7.5,
24444,2018-03-05,UTA,ORL,,,
24445,2018-03-07,IND,UTA,,-1.5,
24446,2018-03-09,MEM,UTA,,-10.0,
24447,2018-03-11,NOP,UTA,,-1.5,
24448,2018-03-13,UTA,DET,,,
24449,2018-03-15,UTA,PHO,,,
24450,2018-03-17,UTA,SAC,,,
24451,2018-03-20,UTA,ATL,,,
24452,2018-03-22,DAL,UTA,,-8.0,
24453,2018-03-23,SAS,UTA,,3.0,
24454,2018-03-25,GSW,UTA,,-8.5,
24455,2018-03-28,UTA,BOS,,,
24456,2018-03-30,UTA,MEM,,,
24457,2018-04-01,MIN,UTA,,-3.0,
24458,2018-04-03,UTA,LAL,,,
24459,2018-04-05,UTA,LAC,,,
24460,2018-04-08,LAL,UTA,,-9.5,
24461,2018-04-10,UTA,GSW,,,
24462,2018-04-11,POR,UTA,,2.0,
24463,2018-04-15,OKC,UTA,,4.0,
24464,2018-04-18,OKC,UTA,,3.5,
24465,2018-04-21,UTA,OKC,,,
24466,2018-04-23,UTA,OKC,,,
24467,2018-04-25,OKC,UTA,,2.5,
24468,2018-04-27,UTA,OKC,,,
24469,2018-04-29,HOU,UTA,,11.5,
24470,2018-05-02,HOU,UTA,,10.5,
24471,2018-05-04,UTA,HOU,,,
24472,2018-05-06,UTA,HOU,,,
24473,2018-05-08,HOU,UTA,,11.5,
24474,2018-10-17,SAC,UTA,,,
24475,2018-10-19,UTA,GSW,,,
24476,2018-10-22,UTA,MEM,,,
24477,2018-10-24,HOU,UTA,,,
24478,2018-10-27,NOP,UTA,,,
24479,2018-10-28,DAL,UTA,,,
24480,2018-10-31,MIN,UTA,,,
24481,2018-11-02,UTA,MEM,,,
24482,2018-11-03,DEN,UTA,,,
24483,2018-11-05,UTA,TOR,,,
24484,2018-11-07,UTA,DAL,,,
24485,2018-11-09,UTA,BOS,,,
24486,2018-11-12,MEM,UTA,,,
24487,2018-11-14,DAL,UTA,,,
24488,2018-11-16,PHI,UTA,,,
24489,2018-11-17,BOS,UTA,,,
24490,2018-11-19,IND,UTA,,,
24491,2018-11-21,UTA,SAC,,,
24492,2018-11-23,LAL,UTA,,,
24493,2018-11-25,SAC,UTA,,,
24494,2018-11-26,UTA,IND,,,
24495,2018-11-28,BRK,UTA,,,
24496,2018-11-30,CHO,UTA,,,
24497,2018-12-02,MIA,UTA,,,
24498,2018-12-04,UTA,SAS,,,
24499,2018-12-06,UTA,HOU,,,
24500,2018-12-09,SAS,UTA,,,
24501,2018-12-10,OKC,UTA,,,
24502,2018-12-12,UTA,MIA,,,
24503,2018-12-15,ORL,UTA,,,
24504,2018-12-17,HOU,UTA,,,
24505,2018-12-19,UTA,GSW,,,
24506,2018-12-21,POR,UTA,,,
24507,2018-12-22,UTA,OKC,,,
24508,2018-12-25,UTA,POR,,,
24509,2018-12-27,UTA,PHI,,,
24510,2018-12-29,UTA,NYK,,,
24511,2019-01-01,TOR,UTA,,,
24512,2019-01-04,CLE,UTA,,,
24513,2019-01-05,DET,UTA,,,
24514,2019-01-07,MIL,UTA,,,
24515,2019-01-09,UTA,ORL,,,
24516,2019-01-11,UTA,LAL,,,
24517,2019-01-12,UTA,CHI,,,
24518,2019-01-14,UTA,DET,,,
24519,2019-01-16,LAC,UTA,,,
24520,2019-01-18,UTA,CLE,,,
24521,2019-01-21,UTA,POR,,,
24522,2019-01-23,UTA,DEN,,,
24523,2019-01-25,UTA,MIN,,,
24524,2019-01-27,MIN,UTA,,,
24525,2019-01-30,POR,UTA,,,
24526,2019-02-01,UTA,ATL,,,
24527,2019-02-02,UTA,HOU,,,
24528,2019-02-06,UTA,PHO,,,
24529,2019-02-09,UTA,SAS,,,
24530,2019-02-12,GSW,UTA,,,
24531,2019-02-22,OKC,UTA,,,
24532,2019-02-23,UTA,DAL,,,
24533,2019-02-27,UTA,LAC,,,
24534,2019-02-28,DEN,UTA,,,
24535,2019-03-02,UTA,MIL,,,
24536,2019-03-04,UTA,NOP,,,
24537,2019-03-06,NOP,UTA,,,
24538,2019-03-08,MEM,UTA,,,
24539,2019-03-11,UTA,OKC,,,
24540,2019-03-13,PHO,UTA,,,
24541,2019-03-14,UTA,MIN,,,
24542,2019-03-16,UTA,BRK,,,
24543,2019-03-18,WAS,UTA,,,
24544,2019-03-20,NYK,UTA,,,
24545,2019-03-21,ATL,UTA,,,
24546,2019-03-23,CHI,UTA,,,
24547,2019-03-25,UTA,PHO,,,
24548,2019-03-27,UTA,LAL,,,
24549,2019-03-29,UTA,WAS,,,
24550,2019-04-01,UTA,CHO,,,
24551,2019-04-03,PHO,UTA,,,
24552,2019-04-05,UTA,SAC,,,
24553,2019-04-07,LAL,UTA,,,
24554,2019-04-09,UTA,DEN,,,
24555,2019-04-10,LAC,UTA,,,
24556,2019-04-14,HOU,UTA,,,
24557,2019-04-17,HOU,UTA,,,
24558,2019-04-20,UTA,HOU,,,
24559,2019-04-22,UTA,HOU,,,
24560,2019-04-24,HOU,UTA,,,
24561,2019-10-23,UTA,OKC,,,
24562,2019-10-25,LAL,UTA,,,
24563,2019-10-26,UTA,SAC,,,
24564,2019-10-28,PHO,UTA,,,
24565,2019-10-30,UTA,LAC,,,
24566,2019-11-01,SAC,UTA,,,
24567,2019-11-03,LAC,UTA,,,
24568,2019-11-06,UTA,PHI,,,
24569,2019-11-08,UTA,MIL,,,
24570,2019-11-11,GSW,UTA,,,
24571,2019-11-12,UTA,BRK,,,
24572,2019-11-15,MEM,UTA,,,
24573,2019-11-18,UTA,MIN,,,
24574,2019-11-20,MIN,UTA,,,
24575,2019-11-22,UTA,GSW,,,
24576,2019-11-23,UTA,NOP,,,
24577,2019-11-25,MIL,UTA,,,
24578,2019-11-27,IND,UTA,,,
24579,2019-11-29,MEM,UTA,,,
24580,2019-12-01,TOR,UTA,,,
24581,2019-12-02,PHI,UTA,,,
24582,2019-12-04,UTA,LAL,,,
24583,2019-12-07,UTA,MEM,,,
24584,2019-12-09,UTA,OKC,,,
24585,2019-12-11,MIN,UTA,,,
24586,2019-12-13,UTA,GSW,,,
24587,2019-12-17,UTA,ORL,,,
24588,2019-12-19,ATL,UTA,,,
24589,2019-12-21,CHO,UTA,,,
24590,2019-12-23,MIA,UTA,,,
24591,2019-12-26,UTA,POR,,,
24592,2019-12-28,LAC,UTA,,,
24593,2019-12-30,UTA,DET,,,
24594,2020-01-02,CHI,UTA,,,
24595,2020-01-04,ORL,UTA,,,
24596,2020-01-06,NOP,UTA,,,
24597,2020-01-08,UTA,NYK,,,
24598,2020-01-10,UTA,CHO,,,
24599,2020-01-12,WAS,UTA,,,
24600,2020-01-14,BRK,UTA,,,
24601,2020-01-16,NOP,UTA,,,
24602,2020-01-18,UTA,SAC,,,
24603,2020-01-20,UTA,IND,,,
24604,2020-01-22,GSW,UTA,,,
24605,2020-01-25,UTA,DAL,,,
24606,2020-01-27,UTA,HOU,,,
24607,2020-01-29,SAS,UTA,,,
24608,2020-01-30,DEN,UTA,,,
24609,2020-02-01,POR,UTA,,,
24610,2020-02-05,UTA,DEN,,,
24611,2020-02-07,UTA,POR,,,
24612,2020-02-09,HOU,UTA,,,
24613,2020-02-10,DAL,UTA,,,
24614,2020-02-12,UTA,MIA,,,
24615,2020-02-21,UTA,SAS,,,
24616,2020-02-22,UTA,HOU,,,
24617,2020-02-24,UTA,PHO,,,
24618,2020-02-26,UTA,BOS,,,
24619,2020-02-28,UTA,WAS,,,
24620,2020-03-02,CLE,UTA,,,
24621,2020-03-04,NYK,UTA,,,
24622,2020-03-06,BOS,UTA,,,
24623,2020-03-07,DET,UTA,,,
24624,2020-03-09,UTA,TOR,,,
24625,2020-07-30,NOP,UTA,,,
24626,2020-08-01,OKC,UTA,,,
24627,2020-08-03,UTA,LAL,,,
24628,2020-08-05,UTA,MEM,,,
24629,2020-08-07,SAS,UTA,,,
24630,2020-08-08,DEN,UTA,,,
24631,2020-08-10,UTA,DAL,,,
24632,2020-08-13,UTA,SAS,,,
24633,2020-08-17,DEN,UTA,,,
24634,2020-08-19,DEN,UTA,,,
24635,2020-08-21,UTA,DEN,,,
24636,2020-08-23,UTA,DEN,,,
24637,2020-08-25,DEN,UTA,,,
24638,2020-08-30,UTA,DEN,,,
24639,2020-09-01,DEN,UTA,,,
24640,2020-12-23,POR,UTA,,,
24641,2020-12-26,UTA,MIN,,,
24642,2020-12-28,OKC,UTA,,,
24643,2020-12-31,UTA,PHO,,,
24644,2021-01-01,UTA,LAC,,,
24645,2021-01-03,SAS,UTA,,,
24646,2021-01-05,BRK,UTA,,,
24647,2021-01-06,NYK,UTA,,,
24648,2021-01-08,MIL,UTA,,,
24649,2021-01-10,DET,UTA,,,
24650,2021-01-12,CLE,UTA,,,
24651,2021-01-15,UTA,ATL,,,
