,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,index,Unnamed: 0.1.1,home,fg_r,fga_r,3p_r,3pa_r,3p_max_r,ft_r,fta_r,orb_r,drb_r,ast_r,stl_r,blk_r,tov_r,o_fg_r,o_fga_r,o_3p_r,o_3pa_r,o_3p_max_r,o_ft_r,o_fta_r,o_orb_r,o_drb_r,o_ast_r,o_stl_r,o_blk_r,o_tov_r,fg_opp_r,fga_opp_r,3p_opp_r,3pa_opp_r,3p_max_opp_r,ft_opp_r,fta_opp_r,orb_opp_r,drb_opp_r,ast_opp_r,stl_opp_r,blk_opp_r,tov_opp_r,o_fg_opp_r,o_fga_opp_r,o_3p_opp_r,o_3pa_opp_r,o_3p_max_opp_r,o_ft_opp_r,o_fta_opp_r,o_orb_opp_r,o_drb_opp_r,o_ast_opp_r,o_stl_opp_r,o_blk_opp_r,o_tov_opp_r,team,team_opp,date,PointDifference,Line,Covered,points,points_opp,O/U_Result,O/U_Line,Covered_O/U
231,231,231,231,231,245,1,40.7,89.3,10.7,29.3,4.3,21.7,25.3,11.7,30.3,20.7,9.3,3.3,13.0,40.3,79.7,14.0,33.0,4.3,19.3,24.0,6.7,33.7,30.7,6.3,5.3,18.3,39.7,90.7,11.7,32.7,3.3,16.0,23.0,10.3,36.3,28.0,5.3,4.0,14.7,41.0,90.0,13.3,41.7,3.7,18.3,23.3,8.3,38.0,28.3,8.0,5.0,13.7,CHI,CHA,2022-11-02,-18,-4.5,1.0,106,88,194,222.5,0.0
232,232,232,232,232,323,0,39.7,90.7,11.7,32.7,3.3,16.0,23.0,10.3,36.3,28.0,5.3,4.0,14.7,41.0,90.0,13.3,41.7,3.7,18.3,23.3,8.3,38.0,28.3,8.0,5.0,13.7,40.7,89.3,10.7,29.3,4.3,21.7,25.3,11.7,30.3,20.7,9.3,3.3,13.0,40.3,79.7,14.0,33.0,4.3,19.3,24.0,6.7,33.7,30.7,6.3,5.3,18.3,CHA,CHI,2022-11-02,18,4.5,0.0,88,106,194,222.5,0.0
233,233,233,233,233,1987,0,39.7,81.3,14.3,37.7,5.0,21.0,26.3,8.3,33.3,27.0,4.7,4.0,17.3,43.3,88.3,13.0,30.0,5.0,15.7,21.0,8.7,29.7,25.3,7.7,4.0,13.3,39.0,88.3,13.7,37.7,4.7,21.3,24.3,8.7,26.0,25.0,10.0,3.7,11.7,42.3,84.0,16.7,42.0,6.0,15.7,20.3,10.7,34.0,29.3,4.3,4.3,19.7,SAC,MIA,2022-11-02,3,6.5,1.0,107,110,217,220.5,0.0
234,234,234,234,234,1673,1,39.3,84.3,10.3,31.7,2.3,19.7,24.3,9.3,38.7,22.7,5.7,6.7,16.0,39.7,88.0,10.7,35.7,3.0,17.7,24.0,7.7,32.3,21.3,8.7,4.7,11.0,40.7,92.0,14.3,44.0,4.3,16.3,19.3,11.0,33.0,28.3,8.0,5.0,14.7,41.0,91.0,13.3,35.3,4.0,26.0,29.7,12.0,35.0,29.3,4.3,2.7,13.3,ORL,GSW,2022-11-03,-1,9.0,1.0,130,129,259,225.5,1.0
235,235,235,235,235,721,0,40.7,92.0,14.3,44.0,4.3,16.3,19.3,11.0,33.0,28.3,8.0,5.0,14.7,41.0,91.0,13.3,35.3,4.0,26.0,29.7,12.0,35.0,29.3,4.3,2.7,13.3,39.3,84.3,10.3,31.7,2.3,19.7,24.3,9.3,38.7,22.7,5.7,6.7,16.0,39.7,88.0,10.7,35.7,3.0,17.7,24.0,7.7,32.3,21.3,8.7,4.7,11.0,GSW,ORL,2022-11-03,1,-9.0,0.0,129,130,259,225.5,1.0
236,236,236,236,236,1592,1,45.3,93.0,10.7,32.3,3.3,15.7,19.7,10.0,29.7,26.7,10.7,6.3,13.7,40.3,88.0,9.0,32.3,2.3,20.0,24.0,11.3,36.0,19.3,7.0,6.7,19.7,40.7,91.0,13.7,37.0,4.7,17.3,24.3,13.0,40.3,25.3,5.7,5.7,10.7,41.3,92.3,10.3,33.0,3.0,14.0,18.3,9.3,36.0,24.3,6.7,5.7,10.3,OKC,DEN,2022-11-03,12,6.5,0.0,110,122,232,228.5,1.0
237,237,237,237,237,562,0,40.7,91.0,13.7,37.0,4.7,17.3,24.3,13.0,40.3,25.3,5.7,5.7,10.7,41.3,92.3,10.3,33.0,3.0,14.0,18.3,9.3,36.0,24.3,6.7,5.7,10.3,45.3,93.0,10.7,32.3,3.3,15.7,19.7,10.0,29.7,26.7,10.7,6.3,13.7,40.3,88.0,9.0,32.3,2.3,20.0,24.0,11.3,36.0,19.3,7.0,6.7,19.7,DEN,OKC,2022-11-03,-12,-6.5,1.0,122,110,232,228.5,1.0
238,238,238,238,238,166,0,40.0,78.7,12.3,33.7,4.3,18.0,21.7,5.3,31.7,27.3,7.0,8.3,15.3,40.0,90.0,15.3,38.3,5.3,18.7,23.3,12.7,32.3,24.7,8.7,3.3,14.3,40.3,85.7,7.3,26.0,2.3,20.7,24.7,10.3,34.7,23.7,5.7,6.3,10.0,40.3,82.0,17.3,37.7,4.7,15.7,20.0,4.7,34.0,26.7,7.0,3.0,11.3,BKN,WAS,2022-11-04,-42,3.0,1.0,128,86,214,222.5,0.0
239,239,239,239,239,2068,1,39.7,88.7,15.3,40.3,5.3,17.3,21.7,11.7,35.0,31.0,5.3,5.3,20.7,48.0,101.3,9.0,29.7,2.3,16.7,20.7,13.3,32.3,24.0,13.3,5.3,11.3,38.0,85.7,10.7,36.0,4.0,11.7,16.3,8.3,34.3,22.3,6.7,7.3,13.7,39.0,89.7,11.3,34.0,3.3,12.7,17.3,11.7,36.3,22.0,9.0,4.7,14.0,SAS,LAC,2022-11-04,7,3.5,0.0,106,113,219,225.5,0.0
240,240,240,240,240,960,0,38.0,85.7,10.7,36.0,4.0,11.7,16.3,8.3,34.3,22.3,6.7,7.3,13.7,39.0,89.7,11.3,34.0,3.3,12.7,17.3,11.7,36.3,22.0,9.0,4.7,14.0,39.7,88.7,15.3,40.3,5.3,17.3,21.7,11.7,35.0,31.0,5.3,5.3,20.7,48.0,101.3,9.0,29.7,2.3,16.7,20.7,13.3,32.3,24.0,13.3,5.3,11.3,LAC,SAS,2022-11-04,-7,-3.5,1.0,113,106,219,225.5,0.0
241,241,241,241,241,1830,1,44.7,88.3,13.0,38.7,5.0,19.0,24.0,10.3,28.7,31.0,8.3,7.7,10.7,37.7,86.7,13.0,35.0,3.7,20.7,24.0,12.0,29.3,22.3,7.3,2.0,14.7,39.3,85.7,12.7,35.0,5.0,18.3,24.0,12.7,30.3,25.7,7.7,4.3,18.0,40.7,88.0,14.0,34.7,4.7,18.3,22.3,12.7,31.0,28.3,10.0,4.3,15.0,PHX,POR,2022-11-04,2,-12.0,0.0,106,108,214,217.0,0.0
242,242,242,242,242,1909,0,39.3,85.7,12.7,35.0,5.0,18.3,24.0,12.7,30.3,25.7,7.7,4.3,18.0,40.7,88.0,14.0,34.7,4.7,18.3,22.3,12.7,31.0,28.3,10.0,4.3,15.0,44.7,88.3,13.0,38.7,5.0,19.0,24.0,10.3,28.7,31.0,8.3,7.7,10.7,37.7,86.7,13.0,35.0,3.7,20.7,24.0,12.0,29.3,22.3,7.3,2.0,14.7,POR,PHX,2022-11-04,-2,12.0,1.0,108,106,214,217.0,0.0
243,243,243,243,243,1753,1,41.3,82.0,15.0,31.7,4.0,16.7,22.3,6.0,30.7,26.3,8.3,3.3,12.7,39.7,79.7,8.7,25.7,3.3,25.7,29.0,8.3,33.0,23.7,6.3,5.3,13.3,39.7,91.7,10.7,32.7,2.7,15.0,22.7,12.3,38.0,22.7,6.0,5.3,14.0,42.3,101.7,16.0,43.0,5.7,16.7,20.7,15.3,36.0,28.0,7.3,5.7,9.0,PHI,NYK,2022-11-04,2,-3.5,0.0,104,106,210,220.0,0.0
244,244,244,244,244,1513,0,39.7,91.7,10.7,32.7,2.7,15.0,22.7,12.3,38.0,22.7,6.0,5.3,14.0,42.3,101.7,16.0,43.0,5.7,16.7,20.7,15.3,36.0,28.0,7.3,5.7,9.0,41.3,82.0,15.0,31.7,4.0,16.7,22.3,6.0,30.7,26.3,8.3,3.3,12.7,39.7,79.7,8.7,25.7,3.3,25.7,29.0,8.3,33.0,23.7,6.3,5.3,13.3,NYK,PHI,2022-11-04,-2,3.5,1.0,106,104,210,220.0,0.0
245,245,245,245,245,1434,1,43.7,93.7,12.7,32.7,3.7,13.3,17.0,10.7,34.0,30.7,9.7,2.3,12.0,43.0,92.0,10.3,36.0,3.7,15.3,18.7,11.0,36.3,29.0,5.3,7.0,14.3,42.7,91.0,16.3,43.7,5.7,15.7,19.0,10.7,28.7,28.3,7.0,4.0,16.0,40.7,83.0,14.3,35.0,4.0,29.0,34.7,10.7,33.3,25.3,6.7,4.0,16.3,NOP,GSW,2022-11-04,-9,-10.5,0.0,114,105,219,226.5,0.0
246,246,246,246,246,722,0,42.7,91.0,16.3,43.7,5.7,15.7,19.0,10.7,28.7,28.3,7.0,4.0,16.0,40.7,83.0,14.3,35.0,4.0,29.0,34.7,10.7,33.3,25.3,6.7,4.0,16.3,43.7,93.7,12.7,32.7,3.7,13.3,17.0,10.7,34.0,30.7,9.7,2.3,12.0,43.0,92.0,10.3,36.0,3.7,15.3,18.7,11.0,36.3,29.0,5.3,7.0,14.3,GSW,NOP,2022-11-04,9,10.5,1.0,105,114,219,226.5,0.0
247,247,247,247,247,1355,1,39.3,95.0,10.0,34.3,3.0,16.7,22.7,13.3,32.0,24.0,9.7,6.3,12.3,38.0,88.0,14.0,37.3,6.0,18.3,24.7,11.0,36.0,26.0,7.7,6.7,16.7,42.0,90.3,11.7,38.0,4.7,20.7,27.3,14.3,36.0,22.7,10.0,5.0,14.3,39.7,88.3,10.7,29.7,3.7,14.7,17.0,9.0,31.0,18.7,7.0,2.7,15.0,MIN,MIL,2022-11-04,13,2.0,0.0,102,115,217,225.0,0.0
248,248,248,248,248,1275,0,42.0,90.3,11.7,38.0,4.7,20.7,27.3,14.3,36.0,22.7,10.0,5.0,14.3,39.7,88.3,10.7,29.7,3.7,14.7,17.0,9.0,31.0,18.7,7.0,2.7,15.0,39.3,95.0,10.0,34.3,3.0,16.7,22.7,13.3,32.0,24.0,9.7,6.3,12.3,38.0,88.0,14.0,37.3,6.0,18.3,24.7,11.0,36.0,26.0,7.7,6.7,16.7,MIL,MIN,2022-11-04,-13,-2.0,1.0,115,102,217,225.0,0.0
249,249,249,249,249,2305,1,40.3,85.7,7.3,26.0,2.3,20.7,24.7,10.3,34.7,23.7,5.7,6.3,10.0,40.3,82.0,17.3,37.7,4.7,15.7,20.0,4.7,34.0,26.7,7.0,3.0,11.3,40.0,78.7,12.3,33.7,4.3,18.0,21.7,5.3,31.7,27.3,7.0,8.3,15.3,40.0,90.0,15.3,38.3,5.3,18.7,23.3,12.7,32.3,24.7,8.7,3.3,14.3,WAS,BKN,2022-11-04,42,-3.0,0.0,86,128,214,222.5,0.0
250,250,250,250,250,324,0,40.7,92.7,10.3,30.7,4.0,13.7,20.3,11.3,35.3,28.3,8.3,6.7,15.3,39.7,91.0,14.7,39.7,4.0,17.3,20.7,10.3,37.0,28.3,7.3,6.3,16.0,42.0,87.7,10.3,27.0,4.0,18.7,28.0,12.7,33.3,22.0,8.7,4.7,16.7,41.0,88.3,17.0,41.3,4.3,18.0,22.7,12.3,30.3,27.7,7.7,5.0,18.0,CHA,MEM,2022-11-04,31,11.0,0.0,99,130,229,225.5,1.0
251,251,251,251,251,1118,1,42.0,87.7,10.3,27.0,4.0,18.7,28.0,12.7,33.3,22.0,8.7,4.7,16.7,41.0,88.3,17.0,41.3,4.3,18.0,22.7,12.3,30.3,27.7,7.7,5.0,18.0,40.7,92.7,10.3,30.7,4.0,13.7,20.3,11.3,35.3,28.3,8.3,6.7,15.3,39.7,91.0,14.7,39.7,4.0,17.3,20.7,10.3,37.0,28.3,7.3,6.3,16.0,MEM,CHA,2022-11-04,-31,-11.0,1.0,130,99,229,225.5,1.0
252,252,252,252,252,246,0,37.7,85.7,12.3,30.7,4.3,20.0,22.7,10.3,34.7,23.3,7.0,5.3,15.3,37.0,81.7,11.0,31.0,4.0,15.3,20.7,8.3,33.7,25.7,8.0,8.3,17.0,38.7,84.7,15.0,40.3,3.7,23.7,26.3,5.7,38.7,27.7,6.0,5.3,15.3,41.7,95.0,11.3,35.3,4.3,18.7,24.7,11.0,37.0,21.3,5.3,4.0,11.3,CHI,BOS,2022-11-04,4,7.0,1.0,119,123,242,223.5,1.0
253,253,253,253,253,2147,0,45.3,94.7,12.3,35.3,3.7,21.0,26.7,12.0,34.3,25.3,12.7,6.7,11.3,39.7,86.7,13.7,36.7,5.0,14.0,16.7,9.0,32.3,27.3,5.0,5.3,18.3,40.3,87.3,10.0,37.7,3.3,18.7,25.7,8.0,33.0,17.3,9.0,3.3,10.3,40.0,84.7,8.7,28.0,3.3,18.7,24.0,10.7,34.0,24.3,5.7,4.0,14.3,TOR,DAL,2022-11-04,1,4.0,1.0,110,111,221,216.0,1.0
254,254,254,254,254,483,1,40.3,87.3,10.0,37.7,3.3,18.7,25.7,8.0,33.0,17.3,9.0,3.3,10.3,40.0,84.7,8.7,28.0,3.3,18.7,24.0,10.7,34.0,24.3,5.7,4.0,14.3,45.3,94.7,12.3,35.3,3.7,21.0,26.7,12.0,34.3,25.3,12.7,6.7,11.3,39.7,86.7,13.7,36.7,5.0,14.0,16.7,9.0,32.3,27.3,5.0,5.3,18.3,DAL,TOR,2022-11-04,-1,-4.0,0.0,111,110,221,216.0,1.0
255,255,255,255,255,403,0,42.7,92.0,16.7,41.3,6.3,20.3,25.7,9.3,36.0,25.0,4.7,3.7,13.3,41.7,89.0,11.3,33.7,3.0,20.0,25.0,8.3,35.3,26.7,7.7,4.3,15.7,38.0,84.7,11.0,31.0,3.3,22.0,24.7,9.0,32.7,20.3,6.7,3.0,16.0,40.0,90.3,11.0,39.0,4.7,22.3,26.0,14.0,34.0,22.3,10.0,4.7,15.3,CLE,DET,2022-11-04,-24,-5.5,1.0,112,88,200,220.0,0.0
256,256,256,256,256,86,1,38.7,84.7,15.0,40.3,3.7,23.7,26.3,5.7,38.7,27.7,6.0,5.3,15.3,41.7,95.0,11.3,35.3,4.3,18.7,24.7,11.0,37.0,21.3,5.3,4.0,11.3,37.7,85.7,12.3,30.7,4.3,20.0,22.7,10.3,34.7,23.3,7.0,5.3,15.3,37.0,81.7,11.0,31.0,4.0,15.3,20.7,8.3,33.7,25.7,8.0,8.3,17.0,BOS,CHI,2022-11-04,-4,-7.0,0.0,123,119,242,223.5,1.0
257,257,257,257,257,1198,0,40.7,88.7,12.7,34.7,4.0,19.0,21.3,9.0,30.7,25.7,6.3,3.7,11.3,40.7,82.0,15.0,38.7,5.0,15.3,20.0,6.7,34.3,29.0,4.3,4.7,17.3,40.7,87.3,16.3,38.0,5.3,22.7,27.3,10.7,33.3,28.0,7.3,4.3,15.7,41.7,82.7,12.3,33.0,4.0,20.7,24.7,7.0,30.0,26.7,7.3,7.0,13.7,MIA,IND,2022-11-04,2,-3.5,0.0,99,101,200,227.0,0.0
258,258,258,258,258,881,1,40.7,87.3,16.3,38.0,5.3,22.7,27.3,10.7,33.3,28.0,7.3,4.3,15.7,41.7,82.7,12.3,33.0,4.0,20.7,24.7,7.0,30.0,26.7,7.3,7.0,13.7,40.7,88.7,12.7,34.7,4.0,19.0,21.3,9.0,30.7,25.7,6.3,3.7,11.3,40.7,82.0,15.0,38.7,5.0,15.3,20.0,6.7,34.3,29.0,4.3,4.7,17.3,IND,MIA,2022-11-04,-2,3.5,1.0,101,99,200,227.0,0.0
259,259,259,259,259,2227,0,42.0,86.7,16.0,40.3,4.3,15.0,18.7,11.0,29.7,28.0,8.0,4.3,16.7,43.3,88.0,9.7,30.3,3.7,14.0,24.0,11.7,31.3,19.3,9.3,4.3,15.7,42.7,94.3,10.7,31.7,4.0,18.3,23.3,12.0,42.0,24.7,6.3,6.0,15.7,43.0,99.0,12.0,35.0,3.0,14.7,21.0,12.7,36.7,28.7,8.7,7.0,10.7,UTA,LAL,2022-11-04,-14,3.5,1.0,130,116,246,228.5,1.0
260,260,260,260,260,1038,1,42.7,94.3,10.7,31.7,4.0,18.3,23.3,12.0,42.0,24.7,6.3,6.0,15.7,43.0,99.0,12.0,35.0,3.0,14.7,21.0,12.7,36.7,28.7,8.7,7.0,10.7,42.0,86.7,16.0,40.3,4.3,15.0,18.7,11.0,29.7,28.0,8.0,4.3,16.7,43.3,88.0,9.7,30.3,3.7,14.0,24.0,11.7,31.3,19.3,9.3,4.3,15.7,LAL,UTA,2022-11-04,14,-3.5,0.0,116,130,246,228.5,1.0
261,261,261,261,261,643,1,38.0,84.7,11.0,31.0,3.3,22.0,24.7,9.0,32.7,20.3,6.7,3.0,16.0,40.0,90.3,11.0,39.0,4.7,22.3,26.0,14.0,34.0,22.3,10.0,4.7,15.3,42.7,92.0,16.7,41.3,6.3,20.3,25.7,9.3,36.0,25.0,4.7,3.7,13.3,41.7,89.0,11.3,33.7,3.0,20.0,25.0,8.3,35.3,26.7,7.7,4.3,15.7,DET,CLE,2022-11-04,24,5.5,0.0,88,112,200,220.0,0.0
262,262,262,262,262,1356,1,38.7,92.7,9.3,34.7,3.0,15.7,20.3,12.0,32.7,22.3,6.0,5.0,14.3,39.3,86.7,16.7,40.3,6.0,17.3,25.0,9.3,36.3,29.0,7.3,5.7,13.7,36.3,87.7,10.0,33.3,2.7,18.3,23.3,13.3,34.3,17.3,8.3,4.7,15.7,41.0,85.0,11.0,36.3,4.7,16.3,22.0,9.0,32.7,24.0,8.7,8.0,12.7,MIN,HOU,2022-11-05,-12,-8.0,1.0,129,117,246,234.5,1.0
263,263,263,263,263,1831,1,40.7,85.3,14.3,39.0,5.0,19.7,24.3,10.0,26.3,28.7,8.7,6.7,12.3,39.3,86.3,11.3,30.3,3.0,18.0,21.7,12.7,31.7,24.0,6.0,2.7,16.0,42.3,88.0,12.0,30.3,4.3,16.3,20.3,12.7,31.7,29.0,6.7,4.0,17.3,38.0,86.7,13.7,33.3,4.0,19.7,23.0,12.0,29.3,25.7,8.3,5.0,15.3,PHX,POR,2022-11-05,-20,-12.0,1.0,102,82,184,215.5,0.0
264,264,264,264,264,1910,0,42.3,88.0,12.0,30.3,4.3,16.3,20.3,12.7,31.7,29.0,6.7,4.0,17.3,38.0,86.7,13.7,33.3,4.0,19.7,23.0,12.0,29.3,25.7,8.3,5.0,15.3,40.7,85.3,14.3,39.0,5.0,19.7,24.3,10.0,26.3,28.7,8.7,6.7,12.3,39.3,86.3,11.3,30.3,3.0,18.0,21.7,12.7,31.7,24.0,6.0,2.7,16.0,POR,PHX,2022-11-05,20,12.0,0.0,82,102,184,215.5,0.0
265,265,265,265,265,1988,0,40.0,82.3,14.7,37.0,5.3,19.0,23.7,6.7,34.7,27.3,4.3,4.3,17.0,41.7,87.3,12.0,30.3,3.7,15.0,19.3,8.0,31.3,25.3,7.7,4.7,13.0,39.3,82.0,11.3,29.3,2.7,24.3,31.0,11.3,36.0,20.0,6.0,7.0,18.3,45.3,91.7,13.3,37.3,4.7,15.7,21.0,7.3,28.7,24.7,9.3,4.3,11.0,SAC,ORL,2022-11-05,-3,-4.5,0.0,126,123,249,228.5,1.0
266,266,266,266,266,1514,1,39.7,87.3,9.7,32.0,2.7,15.3,21.0,11.3,37.7,24.3,5.7,6.3,17.0,40.7,98.0,16.0,43.7,5.7,15.0,18.7,13.3,32.7,29.3,8.7,5.7,12.0,38.3,85.0,13.7,39.7,3.7,25.7,28.7,6.3,39.7,26.3,4.7,7.0,13.3,41.0,93.7,9.7,33.0,3.7,17.3,21.7,9.3,37.0,22.3,6.3,5.0,12.0,NYK,BOS,2022-11-05,15,4.0,0.0,118,133,251,227.0,1.0
267,267,267,267,267,87,0,38.3,85.0,13.7,39.7,3.7,25.7,28.7,6.3,39.7,26.3,4.7,7.0,13.3,41.0,93.7,9.7,33.0,3.7,17.3,21.7,9.3,37.0,22.3,6.3,5.0,12.0,39.7,87.3,9.7,32.0,2.7,15.3,21.0,11.3,37.7,24.3,5.7,6.3,17.0,40.7,98.0,16.0,43.7,5.7,15.0,18.7,13.3,32.7,29.3,8.7,5.7,12.0,BOS,NYK,2022-11-05,-15,-4.0,1.0,133,118,251,227.0,1.0
268,268,268,268,268,802,0,36.3,87.7,10.0,33.3,2.7,18.3,23.3,13.3,34.3,17.3,8.3,4.7,15.7,41.0,85.0,11.0,36.3,4.7,16.3,22.0,9.0,32.7,24.0,8.7,8.0,12.7,38.7,92.7,9.3,34.7,3.0,15.7,20.3,12.0,32.7,22.3,6.0,5.0,14.3,39.3,86.7,16.7,40.3,6.0,17.3,25.0,9.3,36.3,29.0,7.3,5.7,13.7,HOU,MIN,2022-11-05,12,8.0,0.0,117,129,246,234.5,1.0
269,269,269,269,269,1674,1,39.3,82.0,11.3,29.3,2.7,24.3,31.0,11.3,36.0,20.0,6.0,7.0,18.3,45.3,91.7,13.3,37.3,4.7,15.7,21.0,7.3,28.7,24.7,9.3,4.3,11.0,40.0,82.3,14.7,37.0,5.3,19.0,23.7,6.7,34.7,27.3,4.3,4.3,17.0,41.7,87.3,12.0,30.3,3.7,15.0,19.3,8.0,31.3,25.3,7.7,4.7,13.0,ORL,SAC,2022-11-05,3,4.5,1.0,123,126,249,228.5,1.0
270,270,270,270,270,1593,0,44.7,92.3,7.0,29.3,2.7,18.0,23.3,9.0,32.0,24.0,10.3,6.7,13.3,40.7,88.7,12.0,33.3,3.0,20.3,23.3,10.7,37.7,23.0,6.7,5.7,19.3,40.7,88.0,12.7,38.7,4.3,19.7,27.0,12.0,39.0,24.3,9.7,4.0,15.0,37.7,87.7,10.0,33.7,3.0,15.0,17.7,8.3,33.3,19.7,6.0,3.3,16.3,OKC,MIL,2022-11-05,14,5.5,0.0,94,108,202,219.0,0.0
271,271,271,271,271,563,1,41.7,88.3,16.7,36.0,4.7,16.3,22.7,12.7,38.3,24.7,3.3,4.7,13.0,43.0,93.3,9.7,32.7,3.0,15.0,19.3,10.3,32.7,22.3,7.0,6.0,9.0,38.3,89.3,14.0,38.0,4.7,13.7,19.0,11.0,33.3,26.3,5.3,5.0,18.3,46.3,95.0,11.0,31.7,2.7,14.3,18.3,9.3,37.0,26.0,11.0,6.0,12.7,DEN,SAS,2022-11-05,-25,-11.5,1.0,126,101,227,235.0,0.0
272,272,272,272,272,2069,0,38.3,89.3,14.0,38.0,4.7,13.7,19.0,11.0,33.3,26.3,5.3,5.0,18.3,46.3,95.0,11.0,31.7,2.7,14.3,18.3,9.3,37.0,26.0,11.0,6.0,12.7,41.7,88.3,16.7,36.0,4.7,16.3,22.7,12.7,38.3,24.7,3.3,4.7,13.0,43.0,93.3,9.7,32.7,3.0,15.0,19.3,10.3,32.7,22.3,7.0,6.0,9.0,SAS,DEN,2022-11-05,25,11.5,0.0,101,126,227,235.0,0.0
273,273,273,273,273,325,1,37.3,87.3,9.7,29.3,3.7,14.0,20.3,10.3,31.7,25.0,11.3,8.3,18.0,41.7,90.3,15.7,37.0,4.7,18.0,21.3,13.0,38.0,29.3,6.7,7.7,18.7,43.0,81.3,12.3,30.0,3.7,16.0,17.7,5.7,36.0,28.3,7.7,7.7,14.7,36.7,86.3,10.3,34.3,4.3,17.3,22.0,9.3,31.0,20.3,7.7,4.0,15.3,CHA,BRK,2022-11-05,4,3.5,0.0,94,98,192,223.5,0.0
274,274,274,274,274,167,0,43.0,81.3,12.3,30.0,3.7,16.0,17.7,5.7,36.0,28.3,7.7,7.7,14.7,36.7,86.3,10.3,34.3,4.3,17.3,22.0,9.3,31.0,20.3,7.7,4.0,15.3,37.3,87.3,9.7,29.3,3.7,14.0,20.3,10.3,31.7,25.0,11.3,8.3,18.0,41.7,90.3,15.7,37.0,4.7,18.0,21.3,13.0,38.0,29.3,6.7,7.7,18.7,BKN,CHO,2022-11-05,-4,-3.5,1.0,98,94,192,223.5,0.0
275,275,275,275,275,8,1,42.7,95.0,12.0,30.7,4.3,14.7,18.7,12.0,31.3,25.0,5.7,3.3,12.3,42.7,91.3,12.7,35.3,4.0,22.3,29.7,12.7,35.7,24.0,8.0,7.7,11.0,44.7,92.0,11.7,30.0,3.3,13.3,19.3,10.7,35.3,30.3,9.7,2.7,12.7,38.7,85.0,11.0,35.7,4.0,17.0,20.3,7.3,34.0,25.7,5.3,5.0,17.7,ATL,NOP,2022-11-05,-3,-2.0,1.0,124,121,245,234.5,1.0
276,276,276,276,276,1435,0,44.7,92.0,11.7,30.0,3.3,13.3,19.3,10.7,35.3,30.3,9.7,2.7,12.7,38.7,85.0,11.0,35.7,4.0,17.0,20.3,7.3,34.0,25.7,5.3,5.0,17.7,42.7,95.0,12.0,30.7,4.3,14.7,18.7,12.0,31.3,25.0,5.7,3.3,12.3,42.7,91.3,12.7,35.3,4.0,22.3,29.7,12.7,35.7,24.0,8.0,7.7,11.0,NOP,ATL,2022-11-05,3,2.0,0.0,121,124,245,234.5,1.0
277,277,277,277,277,1276,1,40.7,88.0,12.7,38.7,4.3,19.7,27.0,12.0,39.0,24.3,9.7,4.0,15.0,37.7,87.7,10.0,33.7,3.0,15.0,17.7,8.3,33.3,19.7,6.0,3.3,16.3,44.7,92.3,7.0,29.3,2.7,18.0,23.3,9.0,32.0,24.0,10.3,6.7,13.3,40.7,88.7,12.0,33.3,3.0,20.3,23.3,10.7,37.7,23.0,6.7,5.7,19.3,MIL,OKC,2022-11-05,-14,-5.5,1.0,108,94,202,219.0,0.0
278,278,278,278,278,247,0,40.0,86.7,12.3,29.7,4.0,18.7,21.3,8.7,35.3,23.0,7.3,6.0,15.0,37.7,83.0,9.3,31.7,4.0,18.7,24.7,8.0,33.3,24.3,7.0,8.7,15.7,47.3,95.3,13.0,33.7,4.0,23.0,27.0,13.0,33.0,25.3,13.0,6.3,12.0,38.3,85.0,12.3,35.3,3.0,17.7,21.3,8.7,29.3,26.7,5.3,4.3,19.7,CHI,TOR,2022-11-06,9,4.0,0.0,104,113,217,219.5,0.0
279,279,279,279,279,1119,1,42.0,91.0,11.7,30.0,4.7,19.7,29.0,15.3,37.3,25.3,7.0,6.3,16.0,37.0,88.0,13.3,35.7,3.7,21.3,26.3,13.0,32.0,25.0,8.7,5.3,17.7,37.7,80.7,7.7,26.7,2.7,23.0,26.7,7.7,33.3,22.3,5.3,5.3,11.7,45.0,85.7,15.0,31.3,4.0,14.0,18.0,5.7,33.3,27.7,8.3,3.7,9.3,MEM,WAS,2022-11-06,-6,-9.5,0.0,103,97,200,224.0,0.0
280,280,280,280,280,2306,0,37.7,80.7,7.7,26.7,2.7,23.0,26.7,7.7,33.3,22.3,5.3,5.3,11.7,45.0,85.7,15.0,31.3,4.0,14.0,18.0,5.7,33.3,27.7,8.3,3.7,9.3,42.0,91.0,11.7,30.0,4.7,19.7,29.0,15.3,37.3,25.3,7.0,6.3,16.0,37.0,88.0,13.3,35.7,3.7,21.3,26.3,13.0,32.0,25.0,8.7,5.3,17.7,WAS,MEM,2022-11-06,6,9.5,1.0,97,103,200,224.0,0.0
281,281,281,281,281,2148,1,47.3,95.3,13.0,33.7,4.0,23.0,27.0,13.0,33.0,25.3,13.0,6.3,12.0,38.3,85.0,12.3,35.3,3.0,17.7,21.3,8.7,29.3,26.7,5.3,4.3,19.7,40.0,86.7,12.3,29.7,4.0,18.7,21.3,8.7,35.3,23.0,7.3,6.0,15.0,37.7,83.0,9.3,31.7,4.0,18.7,24.7,8.0,33.3,24.3,7.0,8.7,15.7,TOR,CHI,2022-11-06,-9,-4.0,1.0,113,104,217,219.5,0.0
