,Date,Away,Home,Favorite,Line,Over/Under
939,2022-03-04,IND,DET,IND,-2.5,231.0
940,2022-03-04,CLE,PHI,PHI,-8.0,216.5
941,2022-03-04,ATL,WAS,ATL,-6.0,224.5
942,2022-03-04,MIL,CHI,MIL,-5.0,240.5
943,2022-03-04,UTA,NOP,UTA,-4.5,223.0
944,2022-03-04,MIN,OKC,MIN,-9.5,229.5
945,2022-03-04,HOU,DEN,DEN,-8.5,234.0
946,2022-03-04,NYK,PHX,PHX,-6.5,221.5
947,2022-03-05,SAC,DAL,DAL,-4.5,220.5
948,2022-03-05,SAS,CHA,CHA,-4.0,238.0
949,2022-03-05,PHI,MIA,MIA,-5.5,214.0
950,2022-03-05,ORL,MEM,MEM,-16.0,229.0
951,2022-03-05,POR,MIN,MIN,-13.5,234.5
952,2022-03-05,GSW,LAL,GSW,-5.5,228.5
953,2022-03-06,BKN,BOS,BOS,-6.0,226.0
954,2022-03-06,PHX,MIL,MIL,-9.0,231.5
955,2022-03-06,TOR,CLE,CLE,-4.5,210.5
956,2022-03-06,IND,WAS,WAS,-2.5,227.0
957,2022-03-06,MEM,HOU,MEM,-10.5,238.0
958,2022-03-06,UTA,OKC,UTA,-14.0,221.0
959,2022-03-06,NYK,LAC,LAC,-5.5,220.5
960,2022-03-06,NOP,DEN,DEN,-4.5,229.0
961,2022-03-07,ATL,DET,ATL,-7.5,229.5
962,2022-03-07,CHI,PHI,PHI,-7.5,232.5
963,2022-03-07,HOU,MIA,MIA,-17.0,224.5
964,2022-03-07,POR,MIN,MIN,-13.5,229.5
965,2022-03-07,UTA,DAL,UTA,-1.0,215.5
966,2022-03-07,LAL,SAS,SAS,-6.5,233.0
967,2022-03-07,NYK,SAC,SAC,-4.0,231.5
968,2022-03-08,BKN,CHA,BKN,-4.5,239.5
969,2022-03-08,CLE,IND,CLE,-2.5,221.5
970,2022-03-08,PHX,ORL,PHX,-6.5,221.5
971,2022-03-08,NOP,MEM,MEM,-8.0,229.0
972,2022-03-08,MIL,OKC,MIL,-13.5,232.0
973,2022-03-08,LAC,GSW,GSW,-6.0,225.0
974,2022-03-09,BOS,CHA,BOS,-7.0,224.0
975,2022-03-09,CHI,DET,CHI,-6.5,229.5
976,2022-03-09,PHX,MIA,MIA,-4.0,219.5
977,2022-03-09,ATL,MIL,MIL,-4.5,241.0
978,2022-03-09,LAL,HOU,LAL,-7.5,236.0
979,2022-03-09,OKC,MIN,MIN,-15.5,236.0
980,2022-03-09,ORL,NOP,NOP,-8.5,222.0
981,2022-03-09,NYK,DAL,DAL,-9.0,216.0
982,2022-03-09,TOR,SAS,TOR,-1.0,228.5
983,2022-03-09,POR,UTA,UTA,-19.5,223.5
984,2022-03-09,DEN,SAC,DEN,-6.5,240.0
985,2022-03-09,WAS,LAC,LAC,-3.5,216.5
986,2022-03-10,BKN,PHI,PHI,-4.0,236.5
987,2022-03-10,GSW,DEN,GSW,-1.0,229.5
988,2022-03-11,MIN,ORL,MIN,-8.5,232.5
989,2022-03-11,LAC,ATL,ATL,-7.5,226.0
990,2022-03-11,DET,BOS,BOS,-14.0,215.0
991,2022-03-11,CLE,MIA,MIA,-8.0,210.0
992,2022-03-11,DAL,HOU,DAL,-11.0,226.5
993,2022-03-11,NYK,MEM,MEM,-9.0,229.0
994,2022-03-11,CHA,NOP,CHA,-3.0,226.5
995,2022-03-11,UTA,SAS,UTA,-5.5,228.5
996,2022-03-11,TOR,PHX,PHX,-5.0,222.0
997,2022-03-11,WAS,LAL,LAL,-4.5,229.5
998,2022-03-12,MIN,MIA,MIA,-3.5,230.5
999,2022-03-12,CLE,CHI,CHI,-5.0,217.0
1000,2022-03-12,IND,SAS,SAS,-1.5,238.5
1001,2022-03-12,MIL,GSW,MIL,-2.0,238.0
1002,2022-03-12,TOR,DEN,DEN,-7.0,221.0
1003,2022-03-12,SAC,UTA,UTA,-9.0,229.5
1004,2022-03-12,WAS,POR,WAS,-6.5,220.5
1005,2022-03-13,NYK,BKN,BKN,-5.5,225.0
1006,2022-03-13,LAC,DET,LAC,-4.0,217.5
1007,2022-03-13,DAL,BOS,BOS,-7.0,213.0
1008,2022-03-13,PHI,ORL,PHI,-10.5,222.5
1009,2022-03-13,IND,ATL,ATL,-12.5,237.0
1010,2022-03-13,HOU,NOP,NOP,-6.5,231.5
1011,2022-03-13,MEM,OKC,MEM,-15.0,229.0
1012,2022-03-13,LAL,PHX,PHX,-7.5,232.5
1013,2022-03-14,LAC,CLE,CLE,-7.0,213.5
1014,2022-03-14,POR,ATL,ATL,-14.0,231.0
1015,2022-03-14,DEN,PHI,PHI,-3.5,224.0
1016,2022-03-14,CHA,OKC,CHA,-11.5,230.0
1017,2022-03-14,MIN,SAS,MIN,-3.5,241.5
1018,2022-03-14,WAS,GSW,GSW,-11.5,227.0
1019,2022-03-14,CHI,SAC,CHI,-4.5,236.5
1020,2022-03-14,MIL,UTA,UTA,-2.0,232.5
1021,2022-03-14,TOR,LAL,TOR,-4.5,226.5
1022,2022-03-15,MEM,IND,MEM,-6.5,236.5
1023,2022-03-15,BKN,ORL,BKN,-10.0,232.0
1024,2022-03-15,DET,MIA,MIA,-14.0,213.5
1025,2022-03-15,PHX,NOP,PHX,-4.5,231.5
1026,2022-03-16,ATL,CHA,CHA,0,240.5
1027,2022-03-16,PHI,CLE,PHI,-4.0,220.0
1028,2022-03-16,DEN,WAS,DEN,-6.0,230.0
1029,2022-03-16,DAL,BKN,DAL,-3.0,222.0
1030,2022-03-16,POR,NYK,NYK,-13.0,222.0
1031,2022-03-16,PHX,HOU,PHX,-10.0,236.5
1032,2022-03-16,LAL,MIN,MIN,-8.0,242.0
1033,2022-03-16,OKC,SAS,SAS,-11.5,233.0
1034,2022-03-16,CHI,UTA,UTA,-7.0,224.5
1035,2022-03-16,BOS,GSW,GSW,-1.5,220.0
1036,2022-03-16,MIL,SAC,MIL,-8.5,242.0
1037,2022-03-16,TOR,LAC,TOR,-2.0,214.0
1038,2022-03-17,DET,ORL,ORL,-3.0,219.5
1039,2022-03-18,WAS,NYK,NYK,-6.0,225.5
1040,2022-03-18,LAL,TOR,TOR,-8.0,226.0
1041,2022-03-18,OKC,MIA,MIA,-14.5,218.5
1042,2022-03-18,IND,HOU,IND,-4.0,243.5
1043,2022-03-18,NOP,SAS,SAS,-2.0,237.0
1044,2022-03-18,LAC,UTA,UTA,-6.0,213.5
1045,2022-03-18,BOS,SAC,BOS,-11.0,221.0
1046,2022-03-18,MEM,ATL,MEM,-6.0,232.5
1047,2022-03-18,POR,BKN,BKN,-15.0,228.5
1048,2022-03-18,DEN,CLE,DEN,-2.5,225.5
1049,2022-03-18,DAL,PHI,PHI,-4.5,217.0
1050,2022-03-18,CHI,PHX,PHX,-5.0,232.0
1051,2022-03-19,MIL,MIN,MIN,-3.0,241.5
1052,2022-03-19,DAL,CHA,CHA,-2.5,224.0
1053,2022-03-19,DET,CLE,CLE,-6.0,217.5
1054,2022-03-19,LAL,WAS,LAL,-2.0,229.5
1055,2022-03-20,POR,IND,IND,-7.0,236.0
1056,2022-03-20,MEM,HOU,MEM,-12.5,237.0
1057,2022-03-20,NOP,ATL,ATL,-5.0,234.5
1058,2022-03-20,OKC,ORL,ORL,-8.0,221.5
1059,2022-03-20,PHX,SAC,PHX,-8.0,230.5
1060,2022-03-20,UTA,NYK,UTA,-3.5,224.0
1061,2022-03-20,BOS,DEN,BOS,-3.0,221.5
1062,2022-03-20,TOR,PHI,PHI,-8.0,219.0
1063,2022-03-20,SAS,GSW,GSW,-6.0,225.5
1064,2022-03-21,NOP,CHA,CHA,-5.5,236.0
1065,2022-03-21,LAL,CLE,CLE,-5.0,228.0
1066,2022-03-21,POR,DET,DET,-9.5,222.5
1067,2022-03-21,MIA,PHI,MIA,-8.0,210.0
1068,2022-03-21,UTA,BKN,UTA,-2.0,229.5
1069,2022-03-21,TOR,CHI,CHI,-3.5,219.0
1070,2022-03-21,WAS,HOU,WAS,-3.5,233.5
1071,2022-03-21,BOS,OKC,BOS,-13.0,217.0
1072,2022-03-21,MIN,DAL,DAL,-1.0,228.5
1073,2022-03-22,GSW,ORL,GSW,-7.5,215.5
1074,2022-03-22,ATL,NYK,ATL,-3.5,226.5
1075,2022-03-22,CHI,MIL,MIL,-6.5,234.5
1076,2022-03-22,LAC,DEN,DEN,-6.5,223.0
1077,2022-03-23,NYK,CHA,CHA,-8.5,226.0
1078,2022-03-23,ATL,DET,ATL,-5.0,227.5
1079,2022-03-23,SAC,IND,IND,-6.0,233.5
1080,2022-03-23,UTA,BOS,BOS,-5.0,215.5
1081,2022-03-23,GSW,MIA,MIA,-10.0,209.5
1082,2022-03-23,BKN,MEM,BKN,-1.0,237.5
1083,2022-03-23,PHX,MIN,MIN,-2.0,239.0
1084,2022-03-23,ORL,OKC,ORL,-2.5,219.0
1085,2022-03-23,HOU,DAL,DAL,-10.0,218.5
1086,2022-03-23,PHI,LAL,PHI,-9.5,226.0
1087,2022-03-23,SAS,POR,SAS,-9.5,231.0
1088,2022-03-24,CLE,TOR,TOR,-5.5,214.0
1089,2022-03-24,IND,MEM,MEM,-11.5,236.0
1090,2022-03-24,WAS,MIL,MIL,-8.5,228.5
1091,2022-03-24,CHI,NOP,NOP,-3.0,223.5
1092,2022-03-24,PHX,DEN,DEN,-1.0,232.0
1093,2022-03-25,UTA,CHA,UTA,-4.0,228.0
1094,2022-03-25,WAS,DET,DET,-4.0,223.0
1095,2022-03-25,GSW,ATL,ATL,-2.0,223.0
1096,2022-03-25,NYK,MIA,MIA,-9.5,214.0
1097,2022-03-25,DAL,MIN,MIN,-4.0,228.0
1098,2022-03-25,HOU,POR,HOU,-4.5,234.0
1099,2022-03-25,PHI,LAC,PHI,-5.0,218.0
1100,2022-03-26,SAS,NOP,NOP,-6.0,230.0
1101,2022-03-26,SAC,ORL,ORL,-2.0,221.5
1102,2022-03-26,IND,TOR,TOR,-12.0,223.0
1103,2022-03-26,CHI,CLE,CLE,-2.0,222.5
1104,2022-03-26,BKN,MIA,BKN,-2.5,231.5
1105,2022-03-26,MIL,MEM,MIL,-1.0,233.5
1106,2022-03-26,OKC,DEN,DEN,-17.0,228.5
1107,2022-03-26,HOU,POR,HOU,-4.5,231.5
1108,2022-03-27,NYK,DET,NYK,-4.5,218.5
1109,2022-03-27,MIN,BOS,BOS,-6.5,229.5
1110,2022-03-27,GSW,WAS,GSW,-7.0,216.5
1111,2022-03-27,PHI,PHX,PHX,-4.5,226.5
1112,2022-03-27,LAL,NOP,NOP,-4.0,233.5
1113,2022-03-27,CHA,BKN,BKN,-7.0,239.0
1114,2022-03-27,UTA,DAL,DAL,-4.0,216.0
1115,2022-03-28,DEN,CHA,DEN,-3.5,232.0
1116,2022-03-28,ORL,CLE,CLE,-8.5,216.5
1117,2022-03-28,ATL,IND,ATL,-7.5,236.5
1118,2022-03-28,SAC,MIA,MIA,-14.0,217.0
1119,2022-03-28,CHI,NYK,CHI,-3.5,218.0
1120,2022-03-28,BOS,TOR,TOR,-8.5,210.0
1121,2022-03-28,SAS,HOU,SAS,-9.5,233.0
1122,2022-03-28,GSW,MEM,MEM,-9.5,222.0
1123,2022-03-28,OKC,POR,POR,-1.5,221.0
1124,2022-03-29,MIL,PHI,PHI,0,232.0
1125,2022-03-29,CHI,WAS,CHI,-4.0,223.5
1126,2022-03-29,DET,BKN,BKN,-13.5,233.5
1127,2022-03-29,LAL,DAL,DAL,-12.0,219.5
1128,2022-03-29,UTA,LAC,UTA,-2.5,217.0
1129,2022-03-30,DAL,CLE,DAL,-2.0,214.5
1130,2022-03-30,DEN,IND,DEN,-10.0,237.0
1131,2022-03-30,ORL,WAS,WAS,-4.0,218.5
1132,2022-03-30,MIA,BOS,BOS,-5.0,213.5
1133,2022-03-30,CHA,NYK,CHA,-2.5,223.5
1134,2022-03-30,MIN,TOR,TOR,-2.5,228.5
1135,2022-03-30,SAC,HOU,SAC,-3.0,231.0
1136,2022-03-30,ATL,OKC,ATL,-13.0,229.0
1137,2022-03-30,MEM,SAS,MEM,-5.0,235.0
1138,2022-03-30,PHX,GSW,PHX,-5.0,222.0
1139,2022-03-30,NOP,POR,NOP,-15.0,225.0
1140,2022-03-31,PHI,DET,PHI,-9.5,225.5
1141,2022-03-31,MIL,BKN,BKN,-2.0,243.5
1142,2022-03-31,LAC,CHI,CHI,-2.5,221.0
1143,2022-03-31,LAL,UTA,UTA,-13.5,228.0
1144,2022-04-01,TOR,ORL,TOR,-11.5,217.0
1145,2022-04-01,DAL,WAS,DAL,-7.5,216.5
1146,2022-04-01,IND,BOS,BOS,-15.0,226.5
1147,2022-04-01,SAC,HOU,SAC,-3.0,234.0
1148,2022-04-01,PHX,MEM,PHX,-8.0,229.0
1149,2022-04-01,LAC,MIL,MIL,-3.5,217.5
1150,2022-04-01,DET,OKC,DET,-4.5,221.5
1151,2022-04-01,POR,SAS,SAS,-13.5,228.0
1152,2022-04-01,MIN,DEN,DEN,-3.0,242.0
1153,2022-04-01,NOP,LAL,LAL,-2.0,230.0
1154,2022-04-02,CHA,PHI,PHI,-6.0,229.0
1155,2022-04-02,CLE,NYK,NYK,-2.0,220.5
1156,2022-04-02,BKN,ATL,BKN,-2.0,243.0
1157,2022-04-02,MIA,CHI,MIA,-2.5,217.0
1158,2022-04-02,UTA,GSW,UTA,-2.0,219.0
1159,2022-04-03,WAS,BOS,BOS,-13.0,222.5
1160,2022-04-03,DAL,MIL,MIL,-6.5,227.0
1161,2022-04-03,DEN,LAL,DEN,-5.5,231.5
1162,2022-04-03,DET,IND,IND,-5.0,233.0
1163,2022-04-03,PHI,CLE,PHI,-5.5,225.0
1164,2022-04-03,NYK,ORL,NYK,-5.0,216.0
1165,2022-04-03,MIA,TOR,TOR,-4.5,214.0
1166,2022-04-03,MIN,HOU,MIN,-13.5,245.5
1167,2022-04-03,PHX,OKC,PHX,-14.0,221.5
1168,2022-04-03,POR,SAS,SAS,-13.5,230.0
1169,2022-04-03,GSW,SAC,GSW,-4.5,221.0
1170,2022-04-03,NOP,LAC,LAC,-2.0,222.5
1171,2022-04-05,PHI,IND,PHI,-11.0,235.0
1172,2022-04-05,CLE,ORL,CLE,-8.0,221.5
1173,2022-04-05,HOU,BKN,BKN,-17.0,245.0
1174,2022-04-05,CHA,MIA,MIA,-4.5,225.0
1175,2022-04-05,ATL,TOR,TOR,-4.5,226.0
1176,2022-04-05,MIL,CHI,MIL,-7.0,231.0
1177,2022-04-05,WAS,MIN,MIN,-12.0,238.5
1178,2022-04-05,POR,OKC,OKC,-3.5,220.0
1179,2022-04-05,SAS,DEN,DEN,-9.0,234.5
1180,2022-04-05,MEM,UTA,UTA,-6.0,226.5
1181,2022-04-05,NOP,SAC,NOP,-7.0,224.0
1182,2022-04-05,LAL,PHX,PHX,-12.5,235.0
1183,2022-04-06,DAL,DET,DAL,-9.0,218.5
1184,2022-04-06,BKN,NYK,BKN,-7.0,229.5
1185,2022-04-06,WAS,ATL,ATL,-10.5,235.0
1186,2022-04-06,BOS,CHI,BOS,-7.5,225.0
1187,2022-04-06,OKC,UTA,UTA,-15.5,215.5
1188,2022-04-06,PHX,LAC,LAC,-7.0,223.0
1189,2022-04-07,ORL,CHA,CHA,-14.0,230.5
1190,2022-04-07,PHI,TOR,PHI,-3.5,220.0
1191,2022-04-07,BOS,MIL,MIL,-8.5,227.0
1192,2022-04-07,SAS,MIN,MIN,-7.0,239.0
1193,2022-04-07,POR,NOP,NOP,-17.5,223.0
1194,2022-04-07,MEM,DEN,DEN,-4.5,234.5
1195,2022-04-07,LAL,GSW,GSW,-14.0,219.0
1196,2022-04-08,MIL,DET,MIL,-10.5,232.0
1197,2022-04-08,NYK,WAS,NYK,-3.5,224.0
1198,2022-04-08,CLE,BKN,BKN,-8.5,232.5
1199,2022-04-08,HOU,TOR,TOR,-11.5,229.0
1200,2022-04-08,ATL,MIA,MIA,-1.5,230.5
1201,2022-04-08,CHA,CHI,CHI,-2.5,237.0
1202,2022-04-08,POR,DAL,DAL,-20.0,221.5
1203,2022-04-08,PHX,UTA,UTA,-3.0,229.0
1204,2022-04-08,OKC,LAL,LAL,-6.0,225.0
1205,2022-04-09,SAC,LAC,LAC,-11.5,224.0
1206,2022-04-09,NOP,MEM,MEM,-8.0,230.0
1207,2022-04-09,IND,PHI,PHI,-14.5,236.5
1208,2022-04-09,GSW,SAS,GSW,-7.5,218.5
1209,2022-04-10,IND,BKN,BKN,-16.5,245.0
1210,2022-04-10,WAS,CHA,CHA,-13.0,233.0
1211,2022-04-10,MIL,CLE,CLE,-8.5,227.0
1212,2022-04-10,SAS,DAL,DAL,-10.0,225.0
1213,2022-04-10,LAL,DEN,DEN,-6.0,229.0
1214,2022-04-10,ATL,HOU,ATL,-12.0,242.0
1215,2022-04-10,OKC,LAC,LAC,-11.5,216.0
1216,2022-04-10,BOS,MEM,BOS,-9.0,224.0
1217,2022-04-10,CHI,MIN,MIN,-7.0,229.5
1218,2022-04-10,GSW,NOP,GSW,-7.0,221.0
1219,2022-04-10,TOR,NYK,NYK,0,214.0
1220,2022-04-10,MIA,ORL,MIA,-7.0,218.0
1221,2022-04-10,DET,PHI,PHI,-6.5,221.0
1222,2022-04-10,SAC,PHX,PHX,-10.0,227.5
1223,2022-04-10,UTA,POR,UTA,-17.0,220.0
